No,Fe,Cr,Mn,Si,Co,Mo,Ni,C,N,B,P,S,Al,Ti,Nb,Ta,Pb,Cu,Pre-irr,Irr,Temp,Stre,Dis,Swell
434,67.315,16.6534,1.28237,0.430396,0.0545647,1.30438,12.7758,0.0455356,0.0268338,0.00180554,0.01,0.00649604,0.00201583,0.00151187,0.00503957,0,0,0.0848813,0,2.4724,455.929,52.4116,180000000000000.00,1.77363
435,65.4345,16.7551,1.26014,0.967171,0.0541301,2.43079,12.9095,0.0470474,0.0296204,0.00161423,0.01,0.00698418,0.00203163,0.00152372,0.00507908,0,0,0.0847628,1.73708,6.48963,522.99,103.105,180000000000000.00,10.6147
436,65.7621,16.6197,1.40747,0.452173,0.0306094,2.43548,13.1049,0.0714266,0.00627827,0.00211043,0.0105565,0.00655654,0.00288693,0.0021652,0.00721732,0,0,0.078348,1.04907,7.6894,513.905,45.4691,572357000000000.00,5.66562
437,66.2712,16.828,1.16081,0.445641,0.0755909,2.38379,12.5379,0.103601,0.0781549,0.00133178,0.0106872,0.00737438,0.00125124,0.00093843,0.0031281,0,0,0.0906157,2.63881,7.23881,560.253,42.2294,180000000000000.00,11.8575
438,65.61,17.0009,2.27617,0.393304,0.11,2.30583,12.0616,0.0253565,0.099113,0.0012,0.00958261,0.007,0,0,0,0,0,0.1,2.23722,6.21948,529.009,0,774261000000000.00,4.2993
439,65.1594,16.4312,1.75819,0.508135,0.0562695,2.50813,13.2937,0.0593783,0.0247565,0.000296109,0.0212539,0.0144404,0.00962695,0.018943,0.01,0.0187565,0.0187565,0.0887565,0,7.86839,520.959,9.8857,1886840000000000.00,0.236061
440,65.5421,16.5155,1.50145,0.468098,0.0130923,2.46215,13.3298,0.0495239,0.011475,0.00234527,0.00988098,0.00611902,0.00352391,0.00264294,0.00880979,0,0,0.0735706,0,6.73943,470.263,55.5017,180000000000000.00,5.23004
441,64.9256,16.9045,1.68638,0.567039,0,2.34461,13.4081,0.0354935,0.0272762,0.00177468,0.0133848,0.0069671,0.0020658,0.00154935,0.0051645,0,0,0.07,0,5.96481,511.161,206.58,180000000000000.00,8.77407
442,65.5615,16.6049,1.41745,0.599373,0.0279383,2.44698,13.1673,0.0487301,0.0169213,0.00204283,0.010254,0.00625398,0.00298406,0.00223805,0.00746015,0,0,0.0776195,0,3.0368,451.572,77.5856,180000000000000.00,2.55135
443,65.3106,16.4811,1.69387,0.498356,0.0644783,2.49388,13.1716,0.0587461,0.0283287,0.000244044,0.0208356,0.0142835,0.00910434,0.0182087,0.00910434,0.0182087,0.0182087,0.0908957,0,7.90439,586.012,0,1463710000000000.00,1.0167
444,65.1268,16.693,1.74017,0.556094,0.0654228,2.46391,13.0766,0.0572886,0.0189503,0.000109329,0.0209154,0.0160846,0.00728858,0.0145772,0.00728858,0.0145772,0.0145772,0.106269,0,12.1888,514.56,0,1207690000000000.00,2.098
445,66.5168,16.8401,1.11766,0.414983,0.0866894,2.37164,12.4525,0.0478328,0.0377861,0.000910695,0.01,0.00672241,0.00111035,0.000832766,0.00277589,0,0,0.0916723,2.72349,8.56769,575.586,26.3709,158328000000000.00,10.1177
446,65.2082,16.9337,1.62073,0.581827,0.0407308,2.40872,13.0061,0.05,0.00294519,0.00122716,0.0140731,0.0126188,0.00196346,0.00147259,0.00490865,0,0,0.110731,0,7.70862,482.911,78.0475,180000000000000.00,5.73144
447,66.5104,16.9091,1.18154,0.419364,0.095285,2.33274,12.3046,0.0170834,0.113412,0.0013739,0.01,0.00686623,0.000535092,0.000401319,0.00133773,0,0,0.0959868,0,3.16897,497.024,53.5092,180000000000000.00,0.271865
448,66.2665,16.6299,1.31644,0.283377,0.046018,2.40888,12.8641,0.0483266,0.0252439,0.00191432,0.01,0.00683669,0.00232662,0.00174496,0.00581654,0,0,0.0825504,0.77394,8.17626,434.899,92.483,769868000000000.00,0.827158
449,65.0529,16.6423,1.51828,0.94976,0.0751641,2.47967,13.0101,0.0554508,0.0332788,0.00040779,0.0183606,0.0125737,0.00696717,0.0139343,0.00696717,0.0139343,0.0139343,0.0960657,1.07059,12.3137,548.238,0,1162370000000000.00,3.94479
450,65.2762,16.4428,1.64815,0.49076,0.0215197,2.49076,13.4211,0.0535866,0.0131732,0.00165715,0.0143039,0.00922795,0.00615197,0.00909724,0.01,0.00717323,0.00717323,0.0771732,0,7.43342,485.31,130.192,832764000000000.00,2.38881
451,65.2613,16.4414,1.66212,0.492967,0.0259339,2.49297,13.4049,0.0543223,0.0146446,0.00148426,0.0151868,0.00989008,0.00659339,0.0103479,0.01,0.00864462,0.00864462,0.0786446,0,8.66297,498.589,76.6488,789446000000000.00,9.63422
452,65.3485,16.45,1.58,0.48,0,2.48,13.5,0.05,0.006,0.0025,0.01,0.006,0.004,0.003,0.01,0,0,0.07,0,6.09321,477.529,34.2086,2285420000000000.00,2.21192
453,65.2185,16.4371,1.70245,0.499335,0.0386691,2.49933,13.3582,0.0564449,0.0188897,0.00098546,0.0177338,0.0118004,0.00786691,0.0139562,0.01,0.0128897,0.0128897,0.0828897,0,8.19107,543.783,56.5269,180000000000000.00,2.97612
454,65.7037,16.5346,1.57943,0.393798,0.0716202,2.46352,12.9779,0.0567463,0.0320425,0.000370784,0.0192112,0.0133732,0.00767596,0.0153519,0.00767596,0.0153519,0.0153519,0.092324,0.820386,12.7078,542.473,0,809429000000000.00,5.47532
455,67.7012,16.9167,0.0210788,0.430353,0.109224,2.45021,12.1595,0.0450353,0.0467107,0.00110988,0.0109929,0.00798589,2.82E-05,2.12E-05,7.06E-05,0,0,0.0997883,0,3.89556,637.737,0.89618,180000000000000.00,-0.0266679
456,65.0765,16.5945,1.41965,0.461933,0.0248424,3.03331,13.2154,0.0488708,0.0161628,0.00216124,0.0102258,0.00645168,0.00309664,0.00232248,0.0077416,0,0,0.0767752,0.693328,5.46722,472.135,104.512,180000000000000.00,3.92041
457,66.7494,16.9178,1.02561,0.402039,0.103948,2.35007,12.244,0.0474013,0.0441142,0.000594288,0.01,0.00686623,0.000535069,0.000401301,0.00133767,0,0,0.095987,3.2657,8.50153,598.597,21.269,154013000000000.00,10.1526
458,65.6865,16.2189,1.65899,0.492183,0.0668526,2.48807,13.1059,0.0580813,0.0295634,0.000307611,0.0202183,0.0139036,0.00862947,0.0172589,0.00862947,0.0172589,0.0172589,0.0913705,0,7.56256,511.087,0,1396760000000000.00,0.186295
459,66.6683,16.8907,1.0577,0.406552,0.0979311,2.35759,12.3167,0.0475517,0.0419081,0.000704597,0.01,0.00681609,0.000735631,0.000551723,0.00183908,0,0,0.0944828,0,4.71345,696.667,29.2413,180000000000000.00,0.152114
460,66.6635,16.9213,0.98762,0.419026,0.460287,2.30986,12.0155,0.0472636,0.0487436,0.000923282,0.0101733,0.00954154,0.000902563,0.00180513,0.000902563,0.00180513,0.00180513,0.0990974,0,2.74647,467.924,0,307261000000000.00,0.101532
461,65.2728,16.4537,1.72689,0.483713,0.0626287,2.49949,13.2117,0.059264,0.0273669,0.000199946,0.0213691,0.014632,0.00947426,0.0189485,0.00947426,0.0189485,0.0189485,0.0905257,0,7.83365,529.995,0,1904310000000000.00,4.4614
462,65.2338,16.4386,1.68811,0.497069,0.034139,2.49707,13.3748,0.0556898,0.0173797,0.00116289,0.0168278,0.0111208,0.0074139,0.0126727,0.01,0.0113797,0.0113797,0.0813797,0,8.67241,588.021,40.9466,982266000000000.00,2.49903
463,65.3485,16.45,1.58,0.48,0,2.48,13.5,0.05,0.006,0.0025,0.01,0.006,0.004,0.003,0.01,0,0,0.07,0,5.62146,441.394,275.434,1471460000000000.00,3.37208
464,65.9269,16.6785,1.38164,0.449815,0.0474332,2.40669,12.9049,0.033614,0.0594701,0.00193943,0.01,0.00643121,0.00227516,0.00170637,0.0056879,0,0,0.0829363,0,5.39528,562.63,227.516,180000000000000.00,0.725792
465,65.1467,16.432,1.76977,0.510353,0.0600415,2.50965,13.2784,0.0599792,0.025946,0.000149689,0.0219917,0.0150083,0.00997923,0.0199585,0.00997923,0.0199585,0.0199585,0.0901246,0,8.49755,684.632,0,1587070000000000.00,1.11383
466,65.244,16.4396,1.67847,0.495548,0.0310968,2.49555,13.386,0.0551828,0.0163656,0.00128204,0.0162194,0.0106645,0.00710968,0.0118108,0.01,0.0103656,0.0103656,0.0803656,0,10.7658,511.828,45.7634,180000000000000.00,9.49746
467,65.7307,16.5249,1.47028,0.398146,0.0191572,2.45039,13.2353,0.0493034,0.0140112,0.00225618,0.01,0.00634831,0.00330337,0.00247753,0.00825843,0,0,0.0752247,0,4.27775,477.129,85.8877,425561000000000.00,3.44961
